microchip;species;sex;size;potentDangerous;neighborhood
9,00E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MEDIANO;SI;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MUY GRANDE;SI;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MINIATURA;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MINIATURA;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GIGANTE;SI;C. BOLIVAR
9,00E+14;CANINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MEDIANO;SI;C. BOLIVAR
9,00E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GRANDE;SI;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MINIATURA;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MEDIANO;SI;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GRANDE;SI;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GRANDE;SI;C. BOLIVAR
9,00E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MEDIANO;SI;C. BOLIVAR
9,00E+14;FELINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MEDIANO;SI;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GRANDE;SI;C. BOLIVAR
9,00E+14;CANINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;SI;C. BOLIVAR
9,00E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;SI;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MEDIANO;SI;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MEDIANO;SI;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MINIATURA;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;GRANDE;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;GRANDE;SI;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GRANDE;SI;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;GRANDE;SI;C. BOLIVAR
9,00E+14;FELINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MINIATURA;SI;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MINIATURA;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MINIATURA;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MINIATURA;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;GRANDE;SI;C. BOLIVAR
9,00E+14;CANINO;MACHO;MINIATURA;SI;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GRANDE;SI;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MEDIANO;SI;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MEDIANO;SI;C. BOLIVAR
9,00E+14;CANINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;GRANDE;SI;C. BOLIVAR
9,00E+14;CANINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GRANDE;SI;C. BOLIVAR
9,00E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MEDIANO;SI;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MEDIANO;SI;C. BOLIVAR
9,00E+14;FELINO;MACHO;GRANDE;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;GRANDE;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MEDIANO;SI;C. BOLIVAR
9,00E+14;CANINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;GRANDE;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;GRANDE;SI;C. BOLIVAR
9,00E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MEDIANO;SI;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GRANDE;SI;C. BOLIVAR
9,00E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MINIATURA;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GRANDE;SI;C. BOLIVAR
9,00E+14;CANINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MEDIANO;SI;C. BOLIVAR
9,00E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MEDIANO;SI;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GRANDE;SI;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GRANDE;SI;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;MINIATURA;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GRANDE;SI;C. BOLIVAR
9,00E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;PEQUE�O;NO;C. BOLIVAR
9,00E+14;FELINO;MACHO;GRANDE;NO;C. BOLIVAR
9,00E+14;FELINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00E+14;CANINO;MACHO;MEDIANO;SI;C. BOLIVAR
9,00E+14;FELINO;MACHO;MEDIANO;NO;C. BOLIVAR
